Site Code	Day	Date	Collection	SampleMonth	Sample Year	Mooring Code	Fish ID .	spp Grouping	Standard Length	Sampling Interval	Marine Reserve?
HH	150827	8/27/2015	03	AUG	2015	HH03	100	SDIP	27.45000076	14	FALSE
HH	150827	8/27/2015	03	AUG	2015	HH03	101	SDIP	34.08000183	14	FALSE
HH	150827	8/27/2015	03	AUG	2015	HH03	102	SDIP	25.94000053	14	FALSE
HH	150827	8/27/2015	03	AUG	2015	HH03	103	SDIP	26.86000061	14	FALSE
HH	150827	8/27/2015	03	AUG	2015	HH03	104	SDIP	26.56999969	14	FALSE
HH	150827	8/27/2015	03	AUG	2015	HH03	105	SDIP	27.01000023	14	FALSE
HH	150827	8/27/2015	03	AUG	2015	HH03	106	SDIP	30.15999985	14	FALSE
HH	150827	8/27/2015	03	AUG	2015	HH03	107	SDIP	26.04999924	14	FALSE
HH	150827	8/27/2015	03	AUG	2015	HH03	108	SDIP	23.29999924	14	FALSE
HH	150827	8/27/2015	03	AUG	2015	HH03	109	SDIP	28.92000008	14	FALSE
HH	150827	8/27/2015	03	AUG	2015	HH03	11	SDIP	32.31999969	14	FALSE
HH	150827	8/27/2015	03	AUG	2015	HH03	110	SDIP	25.21999931	14	FALSE
HH	150827	8/27/2015	03	AUG	2015	HH03	111	SDIP	24.64999962	14	FALSE
HH	150827	8/27/2015	03	AUG	2015	HH03	112	SDIP	27.96999931	14	FALSE
HH	150827	8/27/2015	03	AUG	2015	HH03	113	SDIP	22.61000061	14	FALSE
HH	150827	8/27/2015	03	AUG	2015	HH03	12	SDIP	24.38999939	14	FALSE
HH	150827	8/27/2015	03	AUG	2015	HH03	13	SDIP	21.09000015	14	FALSE
HH	150827	8/27/2015	03	AUG	2015	HH03	14	SDIP	24.59000015	14	FALSE
HH	150827	8/27/2015	03	AUG	2015	HH03	15	SDIP	20.55999947	14	FALSE
HH	150827	8/27/2015	03	AUG	2015	HH03	16	SDIP	38.83000183	14	FALSE
HH	150827	8/27/2015	03	AUG	2015	HH03	17	SDIP	28.39999962	14	FALSE
HH	150827	8/27/2015	03	AUG	2015	HH03	18	SDIP	22.14999962	14	FALSE
HH	150827	8/27/2015	03	AUG	2015	HH03	19	SDIP	23.90999985	14	FALSE
HH	150827	8/27/2015	03	AUG	2015	HH03	20	SDIP	42.52000046	14	FALSE
HH	150827	8/27/2015	03	AUG	2015	HH03	21	SDIP	40.84999847	14	FALSE
HH	150827	8/27/2015	03	AUG	2015	HH03	22	SDIP	28.05999947	14	FALSE
HH	150827	8/27/2015	03	AUG	2015	HH03	23	SDIP	30.51000023	14	FALSE
HH	150827	8/27/2015	03	AUG	2015	HH03	24	SDIP	28.32999992	14	FALSE
HH	150827	8/27/2015	03	AUG	2015	HH03	25	SDIP	28.02000046	14	FALSE
HH	150827	8/27/2015	03	AUG	2015	HH03	26	SDIP	28.73999977	14	FALSE
HH	150827	8/27/2015	03	AUG	2015	HH03	27	SDIP	28.34000015	14	FALSE
HH	150827	8/27/2015	03	AUG	2015	HH03	28	SDIP	22.27000046	14	FALSE
HH	150827	8/27/2015	03	AUG	2015	HH03	29	SDIP	27.71999931	14	FALSE
HH	150827	8/27/2015	03	AUG	2015	HH03	30	SDIP	27.12000084	14	FALSE
HH	150827	8/27/2015	03	AUG	2015	HH03	31	SDIP	22.89999962	14	FALSE
HH	150827	8/27/2015	03	AUG	2015	HH03	32	SDIP	29.87999916	14	FALSE
HH	150827	8/27/2015	03	AUG	2015	HH03	33	SDIP	26.93000031	14	FALSE
HH	150827	8/27/2015	03	AUG	2015	HH03	34	SDIP	24.14999962	14	FALSE
HH	150827	8/27/2015	03	AUG	2015	HH03	35	SDIP	27.95000076	14	FALSE
HH	150827	8/27/2015	03	AUG	2015	HH03	36	SDIP	23.71999931	14	FALSE
HH	150827	8/27/2015	03	AUG	2015	HH03	37	SDIP	31.56999969	14	FALSE
HH	150827	8/27/2015	03	AUG	2015	HH03	38	SDIP	29.26000023	14	FALSE
HH	150827	8/27/2015	03	AUG	2015	HH03	39	SDIP	26.14999962	14	FALSE
HH	150827	8/27/2015	03	AUG	2015	HH03	40	SDIP	30.46999931	14	FALSE
HH	150827	8/27/2015	03	AUG	2015	HH03	41	SDIP	36.75	14	FALSE
HH	150827	8/27/2015	03	AUG	2015	HH03	42	SDIP	27.15999985	14	FALSE
HH	150827	8/27/2015	03	AUG	2015	HH03	43	SDIP	25.40999985	14	FALSE
HH	150827	8/27/2015	03	AUG	2015	HH03	44	SDIP	37.86999893	14	FALSE
HH	150827	8/27/2015	03	AUG	2015	HH03	45	SDIP	27.20000076	14	FALSE
HH	150827	8/27/2015	03	AUG	2015	HH03	46	SDIP	23.23999977	14	FALSE
HH	150827	8/27/2015	03	AUG	2015	HH03	47	SDIP	25.95999908	14	FALSE
HH	150827	8/27/2015	03	AUG	2015	HH03	48	SDIP	30.34000015	14	FALSE
HH	150827	8/27/2015	03	AUG	2015	HH03	49	SDIP	35.61000061	14	FALSE
HH	150827	8/27/2015	03	AUG	2015	HH03	50	SDIP	26.95999908	14	FALSE
HH	150827	8/27/2015	03	AUG	2015	HH03	51	SDIP	25.82999992	14	FALSE
HH	150827	8/27/2015	03	AUG	2015	HH03	52	SDIP	23.23999977	14	FALSE
HH	150827	8/27/2015	03	AUG	2015	HH03	53	SDIP	22.5	14	FALSE
HH	150827	8/27/2015	03	AUG	2015	HH03	54	SDIP	30.54999924	14	FALSE
HH	150827	8/27/2015	03	AUG	2015	HH03	55	SDIP	28.20000076	14	FALSE
HH	150827	8/27/2015	03	AUG	2015	HH03	56	SDIP	29.02000046	14	FALSE
HH	150827	8/27/2015	03	AUG	2015	HH03	57	SDIP	25.39999962	14	FALSE
HH	150827	8/27/2015	03	AUG	2015	HH03	58	SDIP	29.20999908	14	FALSE
HH	150827	8/27/2015	03	AUG	2015	HH03	59	SDIP	26.64999962	14	FALSE
HH	150827	8/27/2015	03	AUG	2015	HH03	60	SDIP	27.25	14	FALSE
HH	150827	8/27/2015	03	AUG	2015	HH03	61	SDIP	25.48999977	14	FALSE
HH	150827	8/27/2015	03	AUG	2015	HH03	62	SDIP	17.88999939	14	FALSE
HH	150827	8/27/2015	03	AUG	2015	HH03	63	SDIP	22.60000038	14	FALSE
HH	150827	8/27/2015	03	AUG	2015	HH03	64	SDIP	29.23999977	14	FALSE
HH	150827	8/27/2015	03	AUG	2015	HH03	65	SDIP	26.54000092	14	FALSE
HH	150827	8/27/2015	03	AUG	2015	HH03	66	SMAR	32.45000076	14	FALSE
HH	150827	8/27/2015	03	AUG	2015	HH03	67	SDIP	23.60000038	14	FALSE
HH	150827	8/27/2015	03	AUG	2015	HH03	68	SDIP	31.56999969	14	FALSE
HH	150827	8/27/2015	03	AUG	2015	HH03	69	SDIP	25.79999924	14	FALSE
HH	150827	8/27/2015	03	AUG	2015	HH03	70	SDIP	27	14	FALSE
HH	150827	8/27/2015	03	AUG	2015	HH03	71	SNIG	27.52000046	14	FALSE
HH	150827	8/27/2015	03	AUG	2015	HH03	72	SDIP	35.90999985	14	FALSE
HH	150827	8/27/2015	03	AUG	2015	HH03	73	SDIP	27.07999992	14	FALSE
HH	150827	8/27/2015	03	AUG	2015	HH03	74	SDIP	30.65999985	14	FALSE
HH	150827	8/27/2015	03	AUG	2015	HH03	75	SDIP	24.54000092	14	FALSE
HH	150827	8/27/2015	03	AUG	2015	HH03	76	SDIP	35.68000031	14	FALSE
HH	150827	8/27/2015	03	AUG	2015	HH03	77	SDIP	27.48999977	14	FALSE
HH	150827	8/27/2015	03	AUG	2015	HH03	78	SDIP	24.17000008	14	FALSE
HH	150827	8/27/2015	03	AUG	2015	HH03	79	SDIP	26.82999992	14	FALSE
HH	150827	8/27/2015	03	AUG	2015	HH03	80	SNIG	30.20999908	14	FALSE
HH	150827	8/27/2015	03	AUG	2015	HH03	81	SDIP	31.07999992	14	FALSE
HH	150827	8/27/2015	03	AUG	2015	HH03	82	QGBC	30.85000038	14	FALSE
HH	150827	8/27/2015	03	AUG	2015	HH03	83	SMAR	42.70999908	14	FALSE
HH	150827	8/27/2015	03	AUG	2015	HH03	84	SDIP	29.18000031	14	FALSE
HH	150827	8/27/2015	03	AUG	2015	HH03	85	SDIP	30.22999954	14	FALSE
HH	150827	8/27/2015	03	AUG	2015	HH03	86	SDIP	26.32999992	14	FALSE
HH	150827	8/27/2015	03	AUG	2015	HH03	87	SDIP	30.26000023	14	FALSE
HH	150827	8/27/2015	03	AUG	2015	HH03	88	SDIP	27.52000046	14	FALSE
HH	150827	8/27/2015	03	AUG	2015	HH03	89	SDIP	25.95000076	14	FALSE
HH	150827	8/27/2015	03	AUG	2015	HH03	90	SDIP	24.48999977	14	FALSE
HH	150827	8/27/2015	03	AUG	2015	HH03	91	SDIP	30.87999916	14	FALSE
HH	150827	8/27/2015	03	AUG	2015	HH03	92	SDIP	26.29999924	14	FALSE
HH	150827	8/27/2015	03	AUG	2015	HH03	93	SDIP	27.61000061	14	FALSE
HH	150827	8/27/2015	03	AUG	2015	HH03	94	SDIP	27.10000038	14	FALSE
HH	150827	8/27/2015	03	AUG	2015	HH03	95	SDIP	29.65999985	14	FALSE
HH	150827	8/27/2015	03	AUG	2015	HH03	96	SDIP	31.15999985	14	FALSE
HH	150827	8/27/2015	03	AUG	2015	HH03	97	SDIP	35.97999954	14	FALSE
HH	150827	8/27/2015	03	AUG	2015	HH03	98	SDIP	25.51000023	14	FALSE
HH	150827	8/27/2015	03	AUG	2015	HH03	99	SDIP	29.76000023	14	FALSE
HH	140701	7/1/2014	03	JUL	2014	HH02	01	SMAR	39.18000031	12	FALSE
HH	140701	7/1/2014	03	JUL	2014	HH02	02	SMAR	42.43000031	12	FALSE
HH	140701	7/1/2014	03	JUL	2014	HH02	03	SMAR	36.81999969	12	FALSE
HH	140701	7/1/2014	03	JUL	2014	HH02	04	SMAR	35.04999924	12	FALSE
HH	140701	7/1/2014	03	JUL	2014	HH02	05	OYTB	43.41999817	12	FALSE
HH	140701	7/1/2014	03	JUL	2014	HH02	06	SMAR	34.95999908	12	FALSE
HH	140701	7/1/2014	03	JUL	2014	HH02	07	QGBC	31.55999947	12	FALSE
HH	140701	7/1/2014	03	JUL	2014	HH02	08	SMAR	35.90000153	12	FALSE
HH	140701	7/1/2014	03	JUL	2014	HH02	09	SMAR	38.90000153	12	FALSE
HH	140701	7/1/2014	03	JUL	2014	HH02	10	SMAR	36.47000122	12	FALSE
HH	140701	7/1/2014	03	JUL	2014	HH02	11	SMAR	38.72000122	12	FALSE
HH	140701	7/1/2014	03	JUL	2014	HH02	12	SMAR	38.43999863	12	FALSE
HH	140701	7/1/2014	03	JUL	2014	HH02	13	SMAR	35.45000076	12	FALSE
HH	140701	7/1/2014	03	JUL	2014	HH02	14	QGBC	28.32999992	12	FALSE
HH	140701	7/1/2014	03	JUL	2014	HH02	15	SMAR	40.84999847	12	FALSE
HH	140701	7/1/2014	03	JUL	2014	HH02	16	SMAR	31.54000092	12	FALSE
HH	140701	7/1/2014	03	JUL	2014	HH02	17	QGBC	27.13999939	12	FALSE
HH	150602	6/2/2015	03	JUN	2015	HH03	01	SPAU	37.34999847	12	FALSE
HH	150602	6/2/2015	03	JUN	2015	HH03	02	SPAU	30.42000008	12	FALSE
HH	150602	6/2/2015	03	JUN	2015	HH03	03	SMAR	34.09000015	12	FALSE
HH	150602	6/2/2015	03	JUN	2015	HH03	04	SPAU	35.15000153	12	FALSE
HH	150602	6/2/2015	03	JUN	2015	HH03	05	SPAU	41.13999939	12	FALSE
HH	150602	6/2/2015	03	JUN	2015	HH03	06	SMAR	36.84000015	12	FALSE
HH	150602	6/2/2015	03	JUN	2015	HH03	07	SPAU	37.27999878	12	FALSE
HH	150602	6/2/2015	03	JUN	2015	HH03	08	SMAR	31.92000008	12	FALSE
HH	150602	6/2/2015	03	JUN	2015	HH03	09	SMAR	35.50999832	12	FALSE
HH	150602	6/2/2015	03	JUN	2015	HH03	10	SMAR	33.04999924	12	FALSE
HH	150602	6/2/2015	03	JUN	2015	HH03	11	SMAR	33.18000031	12	FALSE
HH	150602	6/2/2015	03	JUN	2015	HH03	12	SMAR	33.63999939	12	FALSE
HH	150602	6/2/2015	03	JUN	2015	HH03	13	SMAR	36.81999969	12	FALSE
HH	150602	6/2/2015	03	JUN	2015	HH03	14	SMAR	32.31999969	12	FALSE
HH	150602	6/2/2015	03	JUN	2015	HH03	15	SMAR	35.13000107	12	FALSE
HH	150602	6/2/2015	03	JUN	2015	HH03	16	SMAR	31.69000053	12	FALSE
HH	150602	6/2/2015	03	JUN	2015	HH03	17	SMAR	35.95999908	12	FALSE
HH	150602	6/2/2015	03	JUN	2015	HH03	18	SMAR	36.84999847	12	FALSE
HH	150602	6/2/2015	03	JUN	2015	HH03	19	SMAR	38.86999893	12	FALSE
HH	150602	6/2/2015	03	JUN	2015	HH03	20	SMAR	35.09000015	12	FALSE
HH	150602	6/2/2015	03	JUN	2015	HH03	21	SMAR	39.74000168	12	FALSE
HH	150602	6/2/2015	03	JUN	2015	HH03	22	SMAR	32.20999908	12	FALSE
HH	150602	6/2/2015	03	JUN	2015	HH03	23	SMAR	38.68000031	12	FALSE
HH	150602	6/2/2015	03	JUN	2015	HH03	24	HDEC	54.36999893	12	FALSE
HH	150602	6/2/2015	03	JUN	2015	HH03	25	SMAR	33.15000153	12	FALSE
HH	150602	6/2/2015	03	JUN	2015	HH03	26	SPAU	34.27000046	12	FALSE
HH	150602	6/2/2015	03	JUN	2015	HH03	27	SPAU	33.11000061	12	FALSE
HH	140729	7/29/2014	03	JUL	2014	HH03	01	SMAR	35.90000153	11	FALSE
HH	140729	7/29/2014	02	JUL	2014	HH02	01	SMAR	35.52999878	11	FALSE
HH	140729	7/29/2014	02	JUL	2014	HH02	02	SMAR	35.25999832	11	FALSE
HH	140729	7/29/2014	02	JUL	2014	HH02	03	SMAR	38.02000046	11	FALSE
HH	140729	7/29/2014	02	JUL	2014	HH02	04	SMAR	33.09000015	11	FALSE
HH	140729	7/29/2014	02	JUL	2014	HH02	05	SMAR	31.13999939	11	FALSE
HH	140718	7/18/2014	04	JUL	2014	HH04	01	SMAR	37.06000137	17	FALSE
HH	140718	7/18/2014	04	JUL	2014	HH04	02	SMAR	47.70000076	17	FALSE
HH	140718	7/18/2014	04	JUL	2014	HH04	03	SMAR	40.52000046	17	FALSE
HH	140718	7/18/2014	04	JUL	2014	HH04	04	SMAR	40.22999954	17	FALSE
HH	140718	7/18/2014	02	JUL	2014	HH02	01	SMAR	37.09999847	17	FALSE
HH	140718	7/18/2014	02	JUL	2014	HH02	02	SMAR	41.86999893	17	FALSE
HH	140718	7/18/2014	02	JUL	2014	HH02	03	SMAR	35.13000107	17	FALSE
HH	140718	7/18/2014	02	JUL	2014	HH02	04	SMAR	31.59000015	17	FALSE
HH	140718	7/18/2014	02	JUL	2014	HH02	05	SMAR	40.31999969	17	FALSE
HH	140718	7/18/2014	02	JUL	2014	HH02	06	SMAR	34.04000092	17	FALSE
HH	140718	7/18/2014	02	JUL	2014	HH02	07	SMAR	32.90999985	17	FALSE
HH	140718	7/18/2014	02	JUL	2014	HH02	08	SMAR	34.47000122	17	FALSE
HH	140718	7/18/2014	02	JUL	2014	HH02	09	SMAR	37.68000031	17	FALSE
HH	140718	7/18/2014	02	JUL	2014	HH02	10	SMAR	31.73999977	17	FALSE
HH	140718	7/18/2014	02	JUL	2014	HH02	11	SMAR	36.52999878	17	FALSE
HH	140817	8/17/2014	01	AUG	2014	HH01	01	SMAR	35.95999908	19	FALSE
HH	140701	7/1/2014	04	JUL	2014	HH01	01	OYTB	47.15000153	12	FALSE
HH	140701	7/1/2014	04	JUL	2014	HH01	02	SMAR	34.93000031	12	FALSE
HH	140701	7/1/2014	04	JUL	2014	HH01	03	SMAR	33.86999893	12	FALSE
HH	140701	7/1/2014	04	JUL	2014	HH01	04	SMAR	38.75999832	12	FALSE
HH	140701	7/1/2014	04	JUL	2014	HH01	05	OYTB	34.66999817	12	FALSE
HH	140701	7/1/2014	04	JUL	2014	HH01	06	SMAR	40.75999832	12	FALSE
HH	140701	7/1/2014	04	JUL	2014	HH01	07	OYTB	44.36000061	12	FALSE
HH	140701	7/1/2014	04	JUL	2014	HH01	08	SMAR	40.36000061	12	FALSE
HH	140701	7/1/2014	04	JUL	2014	HH01	09	QGBC	30.68000031	12	FALSE
HH	140701	7/1/2014	04	JUL	2014	HH01	10	SMAR	34.22000122	12	FALSE
HH	140701	7/1/2014	04	JUL	2014	HH01	11	SMAR	40.02999878	12	FALSE
HH	140701	7/1/2014	04	JUL	2014	HH01	12	SMAR	36.91999817	12	FALSE
HH	140701	7/1/2014	04	JUL	2014	HH01	13	SMAR	41.22999954	12	FALSE
HH	140701	7/1/2014	04	JUL	2014	HH01	14	SMAR	37.93000031	12	FALSE
HH	140701	7/1/2014	04	JUL	2014	HH01	15	SMAR	35.13999939	12	FALSE
HH	140701	7/1/2014	04	JUL	2014	HH01	16	SMAR	39.5	12	FALSE
HH	140701	7/1/2014	04	JUL	2014	HH01	17	SMAR	35.09000015	12	FALSE
HH	140701	7/1/2014	04	JUL	2014	HH01	18	SMAR	34.02000046	12	FALSE
HH	140701	7/1/2014	04	JUL	2014	HH01	19	SMAR	42.79000092	12	FALSE
HH	140701	7/1/2014	04	JUL	2014	HH01	20	SMAR	39.68999863	12	FALSE
HH	140701	7/1/2014	04	JUL	2014	HH01	21	SMAR	40.06000137	12	FALSE
HH	140701	7/1/2014	04	JUL	2014	HH01	22	SMAR	38.18000031	12	FALSE
HH	140701	7/1/2014	04	JUL	2014	HH01	23	SMAR	43.31000137	12	FALSE
HH	140701	7/1/2014	04	JUL	2014	HH01	24	SMAR	37.43999863	12	FALSE
HH	140817	8/17/2014	02	AUG	2014	HH02	01	SMAR	33.75	19	FALSE
HH	140701	7/1/2014	02	JUL	2014	HH03	01	SMAR	44.63000107	12	FALSE
HH	140701	7/1/2014	02	JUL	2014	HH03	02	SMAR	43.52999878	12	FALSE
HH	140701	7/1/2014	02	JUL	2014	HH03	03	SMAR	34.54000092	12	FALSE
HH	140701	7/1/2014	02	JUL	2014	HH03	04	SMAR	42.70000076	12	FALSE
HH	140701	7/1/2014	02	JUL	2014	HH03	05	QGBC	27.02000046	12	FALSE
HH	140701	7/1/2014	02	JUL	2014	HH03	06	QGBC	28.90999985	12	FALSE
HH	140701	7/1/2014	02	JUL	2014	HH03	07		22.20999908	12	FALSE
HH	140701	7/1/2014	02	JUL	2014	HH03	08	SMAR	39.25	12	FALSE
HH	140701	7/1/2014	02	JUL	2014	HH03	09	SMAR	39.49000168	12	FALSE
HH	140701	7/1/2014	02	JUL	2014	HH03	10	SMAR	35.29000092	12	FALSE
HH	140701	7/1/2014	02	JUL	2014	HH03	11	OYTB	36.22999954	12	FALSE
HH	140701	7/1/2014	02	JUL	2014	HH03	12	QGBC	29.65999985	12	FALSE
HH	140701	7/1/2014	02	JUL	2014	HH03	13	QGBC	26.25	12	FALSE
HH	140701	7/1/2014	02	JUL	2014	HH03	14	SMAR	37	12	FALSE
HH	140701	7/1/2014	02	JUL	2014	HH03	15	QGBC	29.56999969	12	FALSE
HH	140701	7/1/2014	02	JUL	2014	HH03	16	SMAR	41.88999939	12	FALSE
HH	140701	7/1/2014	02	JUL	2014	HH03	17	QGBC	27.40999985	12	FALSE
HH	140701	7/1/2014	02	JUL	2014	HH03	18	QGBC	26.65999985	12	FALSE
HH	140701	7/1/2014	02	JUL	2014	HH03	19	QGBC	28.20999908	12	FALSE
HH	140701	7/1/2014	02	JUL	2014	HH03	20	OYTB	39.81000137	12	FALSE
HH	140701	7/1/2014	02	JUL	2014	HH03	21	QGBC	25.79999924	12	FALSE
HH	140701	7/1/2014	01	JUL	2014	HH04	01	SMAR	38.90000153	12	FALSE
HH	140701	7/1/2014	01	JUL	2014	HH04	02	SMAR	39.20000076	12	FALSE
HH	140701	7/1/2014	01	JUL	2014	HH04	03	SMAR	40.15999985	12	FALSE
HH	140701	7/1/2014	01	JUL	2014	HH04	04	SMAR	35.93000031	12	FALSE
HH	140701	7/1/2014	01	JUL	2014	HH04	05	SMAR	39.77999878	12	FALSE
HH	140701	7/1/2014	01	JUL	2014	HH04	06	SMAR	41.70000076	12	FALSE
HH	140701	7/1/2014	01	JUL	2014	HH04	07	SMAR	39.68000031	12	FALSE
HH	140701	7/1/2014	01	JUL	2014	HH04	08	SMAR	35.09999847	12	FALSE
HH	140701	7/1/2014	01	JUL	2014	HH04	09	SMAR	35	12	FALSE
HH	140701	7/1/2014	01	JUL	2014	HH04	10	SMAR	36.95000076	12	FALSE
HH	140701	7/1/2014	01	JUL	2014	HH04	11	QGBC	28.77000046	12	FALSE
HH	140619	6/19/2014	04	JUN	2014	HH04	01	OYTB	46.49000168	16	FALSE
HH	140619	6/19/2014	04	JUN	2014	HH04	02	SMAR	50.88000107	16	FALSE
HH	140619	6/19/2014	04	JUN	2014	HH04	03	SMAR	39.99000168	16	FALSE
HH	140619	6/19/2014	04	JUN	2014	HH04	04	OYTB	50.75999832	16	FALSE
HH	140619	6/19/2014	04	JUN	2014	HH04	05	OYTB	46.79999924	16	FALSE
HH	140619	6/19/2014	04	JUN	2014	HH04	06	OYTB	46.29999924	16	FALSE
HH	140619	6/19/2014	04	JUN	2014	HH04	07	OYTB	47.97999954	16	FALSE
HH	140619	6/19/2014	04	JUN	2014	HH04	08	SMAR	39.38000107	16	FALSE
HH	140619	6/19/2014	04	JUN	2014	HH04	09	SMAR	36.75	16	FALSE
HH	140619	6/19/2014	04	JUN	2014	HH04	10	OYTB	45.16999817	16	FALSE
HH	140619	6/19/2014	04	JUN	2014	HH04	11	OYTB	45.97999954	16	FALSE
HH	140619	6/19/2014	04	JUN	2014	HH04	12	OYTB	49.43000031	16	FALSE
HH	140619	6/19/2014	04	JUN	2014	HH04	13	SMAR	32.63000107	16	FALSE
HH	140619	6/19/2014	04	JUN	2014	HH04	14	SMAR	36.27999878	16	FALSE
HH	140619	6/19/2014	04	JUN	2014	HH04	15	OYTB	42.45999908	16	FALSE
HH	140619	6/19/2014	04	JUN	2014	HH04	16	OYTB	45.31000137	16	FALSE
HH	140619	6/19/2014	04	JUN	2014	HH04	17	OYTB	43.68999863	16	FALSE
HH	140619	6/19/2014	04	JUN	2014	HH04	18	OYTB	45.45000076	16	FALSE
HH	140619	6/19/2014	04	JUN	2014	HH04	19	OYTB	47.25999832	16	FALSE
HH	140619	6/19/2014	03	JUN	2014	HH03	01	OYTB	43.5	16	FALSE
HH	140619	6/19/2014	03	JUN	2014	HH03	02	OYTB	44.90000153	16	FALSE
HH	140619	6/19/2014	03	JUN	2014	HH03	03	OYTB	47.84999847	16	FALSE
HH	140619	6/19/2014	03	JUN	2014	HH03	04	OYTB	47.04000092	16	FALSE
HH	140619	6/19/2014	03	JUN	2014	HH03	05	OYTB	46.59999847	16	FALSE
HH	140619	6/19/2014	03	JUN	2014	HH03	06	OYTB	43.09000015	16	FALSE
HH	140619	6/19/2014	03	JUN	2014	HH03	07	OYTB	43.59999847	16	FALSE
HH	140619	6/19/2014	03	JUN	2014	HH03	08	OYTB	44.93000031	16	FALSE
HH	140619	6/19/2014	03	JUN	2014	HH03	09	OYTB	43.04999924	16	FALSE
HH	140619	6/19/2014	03	JUN	2014	HH03	10	OYTB	41.16999817	16	FALSE
HH	140619	6/19/2014	03	JUN	2014	HH03	11	OYTB	47.72999954	16	FALSE
HH	140619	6/19/2014	03	JUN	2014	HH03	12	OYTB	45.88999939	16	FALSE
HH	140619	6/19/2014	03	JUN	2014	HH03	13	SMAR	38.18999863	16	FALSE
HH	140619	6/19/2014	03	JUN	2014	HH03	14	OYTB	43.52999878	16	FALSE
HH	140619	6/19/2014	03	JUN	2014	HH03	15	OYTB	42.43000031	16	FALSE
HH	140619	6/19/2014	03	JUN	2014	HH03	16	OYTB	47.18000031	16	FALSE
HH	140619	6/19/2014	03	JUN	2014	HH03	17	OYTB	43.29999924	16	FALSE
HH	140619	6/19/2014	03	JUN	2014	HH03	18	OYTB	49.11000061	16	FALSE
HH	140619	6/19/2014	03	JUN	2014	HH03	19	OYTB	45.70999908	16	FALSE
HH	140619	6/19/2014	03	JUN	2014	HH03	20	SMAR	36.99000168	16	FALSE
HH	140619	6/19/2014	03	JUN	2014	HH03	21	SMAR	38.13999939	16	FALSE
HH	140619	6/19/2014	03	JUN	2014	HH03	22	SMAR	39.75999832	16	FALSE
HH	140619	6/19/2014	03	JUN	2014	HH03	23	OYTB	44.61000061	16	FALSE
HH	140619	6/19/2014	03	JUN	2014	HH03	24	OYTB	43.47999954	16	FALSE
HH	140619	6/19/2014	03	JUN	2014	HH03	25	SMAR	36.45999908	16	FALSE
HH	140619	6/19/2014	03	JUN	2014	HH03	26	SMAR	26.77000046	16	FALSE
HH	140619	6/19/2014	03	JUN	2014	HH03	27	OYTB	51.52000046	16	FALSE
HH	140619	6/19/2014	03	JUN	2014	HH03	28	OYTB	43.43999863	16	FALSE
HH	140619	6/19/2014	03	JUN	2014	HH03	29	OYTB	44.06000137	16	FALSE
HH	140619	6/19/2014	03	JUN	2014	HH03	30	OYTB	44.13999939	16	FALSE
HH	140619	6/19/2014	03	JUN	2014	HH03	31	OYTB	41.52000046	16	FALSE
HH	140619	6/19/2014	03	JUN	2014	HH03	32	OYTB	42.84000015	16	FALSE
HH	140619	6/19/2014	03	JUN	2014	HH03	33	OYTB	43.09999847	16	FALSE
HH	140619	6/19/2014	03	JUN	2014	HH03	34	OYTB	46.36000061	16	FALSE
HH	140619	6/19/2014	02	JUN	2014	HH02	01	SMAR	44.90999985	16	FALSE
HH	140619	6/19/2014	02	JUN	2014	HH02	02	SMAR	42.72000122	16	FALSE
HH	140619	6/19/2014	02	JUN	2014	HH02	03	SMAR	39.20999908	16	FALSE
HH	140619	6/19/2014	02	JUN	2014	HH02	04	SMAR	36.74000168	16	FALSE
HH	140619	6/19/2014	02	JUN	2014	HH02	05	OYTB	47.04000092	16	FALSE
HH	140619	6/19/2014	02	JUN	2014	HH02	06	OYTB	44.95000076	16	FALSE
HH	140619	6/19/2014	02	JUN	2014	HH02	07	SMAR	39.49000168	16	FALSE
HH	140619	6/19/2014	02	JUN	2014	HH02	08	HDEC	51.68999863	16	FALSE
HH	140619	6/19/2014	02	JUN	2014	HH02	09	OYTB	45.04999924	16	FALSE
HH	140619	6/19/2014	02	JUN	2014	HH02	10	SMAR	36.25	16	FALSE
HH	140619	6/19/2014	02	JUN	2014	HH02	11	SMAR	40.72000122	16	FALSE
HH	140619	6/19/2014	02	JUN	2014	HH02	12	SMAR	37.27999878	16	FALSE
HH	140619	6/19/2014	02	JUN	2014	HH02	13	OYTB	41.99000168	16	FALSE
HH	140619	6/19/2014	02	JUN	2014	HH02	14	SMAR	35.52999878	16	FALSE
HH	140619	6/19/2014	02	JUN	2014	HH02	15	HDEC	57.56000137	16	FALSE
HH	140619	6/19/2014	02	JUN	2014	HH02	16	OYTB	44.31000137	16	FALSE
HH	140619	6/19/2014	02	JUN	2014	HH02	17	HDEC	54.56000137	16	FALSE
HH	140619	6/19/2014	02	JUN	2014	HH02	18	OYTB	42.52999878	16	FALSE
HH	140619	6/19/2014	02	JUN	2014	HH02	19	SMAR	40.84999847	16	FALSE
HH	140619	6/19/2014	01	JUN	2014	HH01	01	OYTB	47.18999863	16	FALSE
HH	140619	6/19/2014	01	JUN	2014	HH01	02	SMAR	38.47999954	16	FALSE
HH	140619	6/19/2014	01	JUN	2014	HH01	03	OYTB	43.40999985	16	FALSE
HH	140619	6/19/2014	01	JUN	2014	HH01	04	HDEC	55.15999985	16	FALSE
HH	140619	6/19/2014	01	JUN	2014	HH01	05	HDEC	55.13000107	16	FALSE
